file_id,project_id,project_name,source_file,file_type,relative_path,absolute_path,file_size_bytes,modified_time,status,error_message
ab4093ae52e6,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 5.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Addenda/2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 5.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Addenda\2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 5.pdf,225813,2026-06-10T03:01:00,pending,
49d2e3dcf772,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 7.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Addenda/2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 7.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Addenda\2025-084 - Intranet Redevelopment and Records Management in SharePoint Online - Addendum 7.pdf,230161,2026-06-10T03:01:00,pending,
27b4144f5868,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 4.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Addenda/2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 4.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Addenda\2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 4.pdf,236548,2026-06-10T03:01:00,pending,
24cc4279c71e,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 6.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Addenda/2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 6.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Addenda\2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 6.pdf,261359,2026-06-10T03:01:00,pending,
edd937955ab0,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 8.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Addenda/2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 8.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Addenda\2025-084 - Intranet Redevelopment and Records Management in SharePoint Online -Addendum 8.pdf,223828,2026-06-10T03:01:00,pending,
867c1090f23c,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,2025-084.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Documents/2025-084.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Documents\2025-084.pdf,615657,2026-06-10T03:01:00,pending,
68bed81df192,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,Appendix D - Online Strategy Intranet Proposed Roadmap.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Documents/Appendix D - Online Strategy Intranet Proposed Roadmap.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Documents\Appendix D - Online Strategy Intranet Proposed Roadmap.pdf,455610,2026-06-10T03:01:00,pending,
d95dae9ed493,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,Appendix E - Sensitivity Label Definitions.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Documents/Appendix E - Sensitivity Label Definitions.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Documents\Appendix E - Sensitivity Label Definitions.pdf,187956,2026-06-10T03:01:00,pending,
5288f55e7eb3,nov6alex___intranet_redevelopment_and_records_management_in_sharepoint_online,Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online,"Appendix F - Retention, Disposition & File Classification Manual Sample.pdf",pdf,"Tenders - Raw and Annotated/Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online/ntranet Redevelopment and Records Management in SharePoint Online - Raw/2025-084_PreviewBidDocuments/Documents/Appendix F - Retention, Disposition & File Classification Manual Sample.pdf","D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - intranet Redevelopment and Records Management in SharePoint Online\ntranet Redevelopment and Records Management in SharePoint Online - Raw\2025-084_PreviewBidDocuments\Documents\Appendix F - Retention, Disposition & File Classification Manual Sample.pdf",145681,2026-06-10T03:01:00,pending,
79f56125522e,nov6alex___it_services,Nov6Alex - IT Services,FileSummary.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - IT Services/IT Services - Raw/202501_PreviewBidDocuments/FileSummary.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - IT Services\IT Services - Raw\202501_PreviewBidDocuments\FileSummary.pdf,1859,2026-06-10T03:01:00,pending,
6b299bf861b0,nov6alex___it_services,Nov6Alex - IT Services,"RFP- 2025 IT Services Final Submitted Version July 3, 2025.pdf",pdf,"Tenders - Raw and Annotated/Nov6Alex - IT Services/IT Services - Raw/202501_PreviewBidDocuments/Documents/RFP- 2025 IT Services Final Submitted Version July 3, 2025.pdf","D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - IT Services\IT Services - Raw\202501_PreviewBidDocuments\Documents\RFP- 2025 IT Services Final Submitted Version July 3, 2025.pdf",363273,2026-06-10T03:01:02,pending,
0b62f0aca727,"nov6alex___literacy_digital_tool_systems,_research_digital_tool_systems,_and_related_services_rfp_on_otp","Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP",FileSummary.pdf,pdf,"Tenders - Raw and Annotated/Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP/Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP - Raw/#2025-490_PreviewBidDocuments/FileSummary.pdf","D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP\Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP - Raw\#2025-490_PreviewBidDocuments\FileSummary.pdf",1930,2026-06-10T03:01:00,pending,
cdeacbe83501,"nov6alex___literacy_digital_tool_systems,_research_digital_tool_systems,_and_related_services_rfp_on_otp","Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP",LTD&RDT-2025-490-RFP-Posting-Notice-July-23-2025.pdf,pdf,"Tenders - Raw and Annotated/Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP/Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP - Raw/#2025-490_PreviewBidDocuments/Documents/LTD&RDT-2025-490-RFP-Posting-Notice-July-23-2025.pdf","D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP\Literacy Digital Tool Systems, Research Digital Tool Systems, and Related Services RFP on OTP - Raw\#2025-490_PreviewBidDocuments\Documents\LTD&RDT-2025-490-RFP-Posting-Notice-July-23-2025.pdf",797595,2026-06-10T03:01:00,pending,
2c9e03f6eed9,nov6alex___model_validation_services,Nov6Alex - Model Validation Services,AMD001 - RFP_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Model Validation Services/Model Validation Services - Raw/AMD001 - RFP_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Model Validation Services\Model Validation Services - Raw\AMD001 - RFP_0.pdf,125387,2026-06-10T03:00:54,pending,
23e8a39c72ef,nov6alex___model_validation_services,Nov6Alex - Model Validation Services,Questions and Answers - Model Validation_e_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Model Validation Services/Model Validation Services - Raw/Questions and Answers - Model Validation_e_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Model Validation Services\Model Validation Services - Raw\Questions and Answers - Model Validation_e_0.pdf,136896,2026-06-10T03:00:54,pending,
2f7fca031214,nov6alex___model_validation_services,Nov6Alex - Model Validation Services,Request for Proposal (RFP)_en (1).pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Model Validation Services/Model Validation Services - Raw/Request for Proposal (RFP)_en (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Model Validation Services\Model Validation Services - Raw\Request for Proposal (RFP)_en (1).pdf,1498618,2026-06-10T03:00:56,pending,
c0ed3eae39a6,nov6alex___survey_and_engagement_software,Nov6Alex - Survey and Engagement Software,RFP #NSECSB-2025-01 - Survey and Engagement Tool-0988476 (1).pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Survey and Engagement Software/Survey and Engagement Software - Raw/RFP #NSECSB-2025-01 - Survey and Engagement Tool-0988476 (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Survey and Engagement Software\Survey and Engagement Software - Raw\RFP #NSECSB-2025-01 - Survey and Engagement Tool-0988476 (1).pdf,566176,2026-06-10T03:00:58,pending,
c8bc01fafb2d,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,FileSummary.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/FileSummary.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\FileSummary.pdf,2304,2026-06-10T03:00:56,pending,
0644c486ec4e,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 1.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Addenda/2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 1.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Addenda\2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 1.pdf,226296,2026-06-10T03:00:58,pending,
7deda97080bb,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 2.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Addenda/2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 2.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Addenda\2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 2.pdf,503485,2026-06-10T03:00:58,pending,
cd4a8e6349d4,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 3.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Addenda/2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 3.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Addenda\2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 3.pdf,238139,2026-06-10T03:00:58,pending,
d9faa48cc5f3,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 4.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Addenda/2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 4.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Addenda\2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 4.pdf,223587,2026-06-10T03:00:58,pending,
af187977a8be,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 5.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Addenda/2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 5.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Addenda\2025-085 - Teams and SharePoint Online Governance Software and Services - Addendum 5.pdf,229975,2026-06-10T03:00:56,pending,
1e30e9f8f5c1,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,2025-085.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Documents/2025-085.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Documents\2025-085.pdf,597320,2026-06-10T03:00:58,pending,
1d575250ad21,nov6alex___teams_and_sharepoint_online_governance_software_and_services,Nov6Alex - Teams and SharePoint Online Governance Software and Services,Appendix B - Governance Plan Excerpts.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Teams and SharePoint Online Governance Software and Services/Teams and SharePoint Online Governance Software and Services - Raw/2025-085_PreviewBidDocuments/Documents/Appendix B - Governance Plan Excerpts.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Teams and SharePoint Online Governance Software and Services\Teams and SharePoint Online Governance Software and Services - Raw\2025-085_PreviewBidDocuments\Documents\Appendix B - Governance Plan Excerpts.pdf,420855,2026-06-10T03:00:58,pending,
ebc62e9f268e,nov6alex___web_scraping_services_for_statistics_canada,Nov6Alex - Web Scraping Services for Statistics Canada,RFP - J079807-A (En) (1).pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Web Scraping Services for Statistics Canada/Web Scraping Services for Statistics Canada - Raw/RFP - J079807-A (En) (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Web Scraping Services for Statistics Canada\Web Scraping Services for Statistics Canada - Raw\RFP - J079807-A (En) (1).pdf,1385946,2026-06-10T03:00:56,pending,
cbc69d6e3f2c,nov6alex___web_scraping_services_for_statistics_canada,Nov6Alex - Web Scraping Services for Statistics Canada,RFP J079807-A (En) AMD-01.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Web Scraping Services for Statistics Canada/Web Scraping Services for Statistics Canada - Raw/RFP J079807-A (En) AMD-01.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Web Scraping Services for Statistics Canada\Web Scraping Services for Statistics Canada - Raw\RFP J079807-A (En) AMD-01.pdf,291240,2026-06-10T03:00:56,pending,
4a79ae839a09,nov6alex___web_scraping_services_for_statistics_canada,Nov6Alex - Web Scraping Services for Statistics Canada,RFP J079807-A (En) AMD-02.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Web Scraping Services for Statistics Canada/Web Scraping Services for Statistics Canada - Raw/RFP J079807-A (En) AMD-02.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Web Scraping Services for Statistics Canada\Web Scraping Services for Statistics Canada - Raw\RFP J079807-A (En) AMD-02.pdf,275570,2026-06-10T03:00:56,pending,
be83863fb7f2,nov6allen___canadian_specialist_program_provider,Nov6Allen - Canadian Specialist Program Provider,Addenda#1 DDPN DC-2025-PO-02 Fournisseur du Programme des spécialistes du Canada.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Canadian Specialist Program Provider/Canadian Specialist Program Provider - raw/Addenda#1 DDPN DC-2025-PO-02 Fournisseur du Programme des spécialistes du Canada.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Canadian Specialist Program Provider\Canadian Specialist Program Provider - raw\Addenda#1 DDPN DC-2025-PO-02 Fournisseur du Programme des spécialistes du Canada.pdf,163485,2026-06-10T03:00:56,pending,
a14481a9f5dd,nov6allen___canadian_specialist_program_provider,Nov6Allen - Canadian Specialist Program Provider,Addendum #1 NRFP-DC-2025-PO-02 Canadian Specialist Program Provider.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Canadian Specialist Program Provider/Canadian Specialist Program Provider - raw/Addendum #1 NRFP-DC-2025-PO-02 Canadian Specialist Program Provider.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Canadian Specialist Program Provider\Canadian Specialist Program Provider - raw\Addendum #1 NRFP-DC-2025-PO-02 Canadian Specialist Program Provider.pdf,93779,2026-06-10T03:00:56,pending,
db74b356f22a,nov6allen___canadian_specialist_program_provider,Nov6Allen - Canadian Specialist Program Provider,DC-2025-PO-02 NRFP Canadian Specialist Program Provider.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Canadian Specialist Program Provider/Canadian Specialist Program Provider - raw/DC-2025-PO-02 NRFP Canadian Specialist Program Provider.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Canadian Specialist Program Provider\Canadian Specialist Program Provider - raw\DC-2025-PO-02 NRFP Canadian Specialist Program Provider.pdf,2013320,2026-06-10T03:00:56,pending,
adbb8d1e934a,nov6allen___information_&_data_enterprise_architect,Nov6Allen - Information & Data Enterprise Architect,Information and Data Enterprise Architect RFP 098-WCB-25-032 Apr 28.25 FINAL.docx,docx,Tenders - Raw and Annotated/Nov6Allen - Information & Data Enterprise Architect/Information & Data Enterprise Architect - raw/Information and Data Enterprise Architect RFP 098-WCB-25-032 Apr 28.25 FINAL.docx,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Information & Data Enterprise Architect\Information & Data Enterprise Architect - raw\Information and Data Enterprise Architect RFP 098-WCB-25-032 Apr 28.25 FINAL.docx,94149,2026-06-10T03:01:00,pending,
7ce798aa106e,nov6allen___information_&_data_enterprise_architect,Nov6Allen - Information & Data Enterprise Architect,RFP 25-032 Addendum No. 1 Q_A(DOCX).pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Information & Data Enterprise Architect/Information & Data Enterprise Architect - raw/RFP 25-032 Addendum No. 1 Q_A(DOCX).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Information & Data Enterprise Architect\Information & Data Enterprise Architect - raw\RFP 25-032 Addendum No. 1 Q_A(DOCX).pdf,54176,2026-06-10T03:01:00,pending,
22fb642eb9dc,nov6allen___information_&_data_enterprise_architect,Nov6Allen - Information & Data Enterprise Architect,RFP 25-032 Addendum No. 2 Q_A(DOCX).pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Information & Data Enterprise Architect/Information & Data Enterprise Architect - raw/RFP 25-032 Addendum No. 2 Q_A(DOCX).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Information & Data Enterprise Architect\Information & Data Enterprise Architect - raw\RFP 25-032 Addendum No. 2 Q_A(DOCX).pdf,53763,2026-06-10T03:01:00,pending,
c8f3c4455a95,nov6allen___model_validation_services,Nov6Allen - Model Validation Services,AMD001 - RFP_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Model Validation Services/Model Validation Services - raw/AMD001 - RFP_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Model Validation Services\Model Validation Services - raw\AMD001 - RFP_0.pdf,125387,2026-06-10T03:00:56,pending,
3915c7f5adec,nov6allen___model_validation_services,Nov6Allen - Model Validation Services,Questions and Answers - Model Validation_e_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Model Validation Services/Model Validation Services - raw/Questions and Answers - Model Validation_e_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Model Validation Services\Model Validation Services - raw\Questions and Answers - Model Validation_e_0.pdf,136896,2026-06-10T03:00:56,pending,
853974906a6e,nov6allen___model_validation_services,Nov6Allen - Model Validation Services,Questions and Answers - Model Validation_f_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Model Validation Services/Model Validation Services - raw/Questions and Answers - Model Validation_f_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Model Validation Services\Model Validation Services - raw\Questions and Answers - Model Validation_f_0.pdf,156551,2026-06-10T03:00:56,pending,
2ede187bad9d,nov6allen___model_validation_services,Nov6Allen - Model Validation Services,Request for Proposal (RFP)_en.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Model Validation Services/Model Validation Services - raw/Request for Proposal (RFP)_en.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Model Validation Services\Model Validation Services - raw\Request for Proposal (RFP)_en.pdf,1498618,2026-06-10T03:00:56,pending,
c122a1744fe7,nov6allen___model_validation_services,Nov6Allen - Model Validation Services,Request for Proposal (RFP)_f_0.pdf,pdf,Tenders - Raw and Annotated/Nov6Allen - Model Validation Services/Model Validation Services - raw/Request for Proposal (RFP)_f_0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Model Validation Services\Model Validation Services - raw\Request for Proposal (RFP)_f_0.pdf,1578114,2026-06-10T03:00:56,pending,
5719c5310e0e,nov6allen___multimodal_image_analysis_system,Nov6Allen - Multimodal image analysis system,01. 44818-2a-RFP _Main document_UOttawa.docx,docx,Tenders - Raw and Annotated/Nov6Allen - Multimodal image analysis system/Multimodal image analysis system - raw/01. 44818-2a-RFP _Main document_UOttawa.docx,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Allen - Multimodal image analysis system\Multimodal image analysis system - raw\01. 44818-2a-RFP _Main document_UOttawa.docx,69234,2026-06-10T03:01:04,pending,
